"Density_kg/m, Experimental","Density_kg/m, Prediction on epsilon=0.0001","Density_kg/m, Prediction on epsilon=0.01",Salt Name,Temperature_K,Pressure_kPa
7.02054810645726,7.020486017713155,7.02871965687727,1-ethyl-3-methylimidazolium tetrafluoroborate,298.146,61191.0
7.1098794630722715,7.110079752588479,7.111659095576426,1-ethyl-3-methylimidazolium ethyl sulfate,350.65,25000.0
7.325148957955575,7.325464357932195,7.319859497736228,1-ethyl-3-methylimidazolium ethyl sulfate,298.15,49994.0
7.128423769859707,7.129400404614352,7.130630476874737,1-ethyl-3-methylimidazolium ethyl sulfate,288.157,96.0
7.129297548929373,7.129878875672264,7.1358921907623625,1-ethyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,328.15,101.325
7.135886371807386,7.135832047971925,7.14602750748381,1-ethyl-3-methylimidazolium tetrafluoroborate,313.15,20000.0
7.134492365806477,7.133650548872498,7.143369736824419,1-ethyl-3-methylimidazolium hexafluorophosphate,412.9,130000.0
7.230635562083883,7.2315122070547915,7.236416997692904,1-ethyl-3-methylimidazolium tetrafluoroborate,313.15,40000.0
7.096969692033262,7.096795312025843,7.100728654915763,1-ethyl-3-methylimidazolium ethyl sulfate,393.12,59389.0
7.2751030649771735,7.274434074233578,7.279945845949288,1-ethyl-3-methylimidazolium ethyl sulfate,333.15,120000.0
7.1284959456800365,7.1219626565875735,7.1317431474676285,1-ethyl-3-methylimidazolium ethyl sulfate,308.15,100.0
7.099697079153082,7.096252448687639,7.100225655442461,1-ethyl-3-methylimidazolium ethyl sulfate,313.15,35000.0
7.169042040074387,7.168175577459831,7.159219612616753,1-ethyl-3-methylimidazolium tetrafluoroborate,313.15,101.325
7.114509251916677,7.1140566591438,7.11665752721707,1-ethyl-3-methylimidazolium ethyl sulfate,333.18,139672.0
7.098706162474146,7.0989664457826835,7.102811728193329,1-ethyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,288.15,101.325
7.2868764117507,7.288253648704424,7.285891706348518,1-ethyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,333.17,5331.0
7.1539510738265,7.153815037290454,7.147931904308499,1-ethyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,293.15,7500.0
7.154615356913663,7.154653568277193,7.1544968746349165,1-ethyl-3-methylimidazolium tetrafluoroborate,323.15,101.0
7.1252830915107115,7.125189682791687,7.119186765947255,1-ethyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,293.49,10000.0
7.1049654482698426,7.107153034908047,7.110480934383722,1-ethyl-3-methylimidazolium tetrafluoroborate,303.15,40000.0
7.108898590016679,7.108028382840176,7.118934658662542,1-ethyl-3-methylimidazolium ethyl sulfate,413.17,139292.0
7.0015188087943,7.001767343505464,6.998976352195999,1-ethyl-3-methylimidazolium methanesulfonate,348.15,101.325
7.0896600822797495,7.0887334065254235,7.098556206604942,1-ethyl-3-methylimidazolium ethyl sulfate,433.15,1010.0
7.001427754844772,6.996773871724707,7.000375068665677,1-ethyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,333.0,101.325
7.176789557061435,7.180953177115305,7.177172103957435,1-ethyl-3-methylimidazolium ethyl sulfate,310.15,101.325
7.010131345599003,7.0100698723057215,7.015469841680536,1-ethyl-3-methylimidazolium ethyl sulfate,363.15,101.325
7.261365531548025,7.266363780468311,7.275164448469492,1-ethyl-3-methylimidazolium tetrafluoroborate,288.15,100.0
7.298445101508147,7.298776674168212,7.29169013716437,1-ethyl-3-methylimidazolium ethyl sulfate,313.15,40000.0
7.126167655920446,7.127310033765469,7.132890632942254,1-ethyl-3-methylimidazolium ethyl sulfate,290.64,101.325
7.328503010621458,7.327741275593935,7.338165122844239,1-ethyl-3-methylimidazolium acetate,293.15,101.325
7.140056768081112,7.140025172656678,7.142139745720033,1-ethyl-3-methylimidazolium thiocyanate,298.15,101.325
7.114281524472909,7.115407031641861,7.1178959335167065,1-ethyl-3-methylimidazolium ethyl sulfate,313.15,20000.0
7.1308988302963465,7.132070530410913,7.130818291188621,1-ethyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,298.0,101.325
7.110402202237338,7.109913474253397,7.112849422756871,1-ethyl-3-methylimidazolium tetrafluoroborate,372.8,140000.0
7.327846239285621,7.327584443032415,7.319542457115132,1-ethyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,293.49,20000.0
7.1218984480990475,7.1209901449060995,7.1230154063011755,1-ethyl-3-methylimidazolium hexafluorophosphate,412.9,100000.0
7.142115685501512,7.142273718848716,7.153452713967196,1-ethyl-3-methylimidazolium thiocyanate,298.15,800.0
