,NAME_CAT,SMILE_cation,NAME_ANI,SMILE_anion,T,P,Viscosity,Reference
486,"1-butyl-2,3-dimethyl-1H-imidazolium ",CCCC[NH+]1C=CN(C1C)C,trifluorotris(perfluoroethyl)phosphate(V),(C6=C(C5(C)C)C7=CC=CC=C7C=C6)CCCC)(C)C.C(C(F)(F)[P-](C(C(F)(F)F)(F)F)(C(C(F)(F)F)(F)F)(F)(F)F)(F)(F)F,308.15,101.325,0.0886,"Gacino, F. M.; Regueira, T.; Lugo, L.; Comunas, M. J. P.; Fernandez, J. (2011) J. Chem. Eng. Data 56(12), 4984-4999."
487,"1-butyl-2,3-dimethyl-1H-imidazolium ",CCCC[NH+]1C=CN(C1C)C,trifluorotris(perfluoroethyl)phosphate(V),(C6=C(C5(C)C)C7=CC=CC=C7C=C6)CCCC)(C)C.C(C(F)(F)[P-](C(C(F)(F)F)(F)F)(C(C(F)(F)F)(F)F)(F)(F)F)(F)(F)F,313.15,101.325,0.0694,"Gacino, F. M.; Regueira, T.; Lugo, L.; Comunas, M. J. P.; Fernandez, J. (2011) J. Chem. Eng. Data 56(12), 4984-4999."
488,"1-butyl-2,3-dimethyl-1H-imidazolium ",CCCC[NH+]1C=CN(C1C)C,trifluorotris(perfluoroethyl)phosphate(V),(C6=C(C5(C)C)C7=CC=CC=C7C=C6)CCCC)(C)C.C(C(F)(F)[P-](C(C(F)(F)F)(F)F)(C(C(F)(F)F)(F)F)(F)(F)F)(F)(F)F,318.15,101.325,0.0553,"Gacino, F. M.; Regueira, T.; Lugo, L.; Comunas, M. J. P.; Fernandez, J. (2011) J. Chem. Eng. Data 56(12), 4984-4999."
489,"1-butyl-2,3-dimethyl-1H-imidazolium ",CCCC[NH+]1C=CN(C1C)C,trifluorotris(perfluoroethyl)phosphate(V),(C6=C(C5(C)C)C7=CC=CC=C7C=C6)CCCC)(C)C.C(C(F)(F)[P-](C(C(F)(F)F)(F)F)(C(C(F)(F)F)(F)F)(F)(F)F)(F)(F)F,323.15,101.325,0.0449,"Gacino, F. M.; Regueira, T.; Lugo, L.; Comunas, M. J. P.; Fernandez, J. (2011) J. Chem. Eng. Data 56(12), 4984-4999."
490,"1-butyl-2,3-dimethyl-1H-imidazolium ",CCCC[NH+]1C=CN(C1C)C,trifluorotris(perfluoroethyl)phosphate(V),(C6=C(C5(C)C)C7=CC=CC=C7C=C6)CCCC)(C)C.C(C(F)(F)[P-](C(C(F)(F)F)(F)F)(C(C(F)(F)F)(F)F)(F)(F)F)(F)(F)F,328.15,101.325,0.03689,"Gacino, F. M.; Regueira, T.; Lugo, L.; Comunas, M. J. P.; Fernandez, J. (2011) J. Chem. Eng. Data 56(12), 4984-4999."
491,"1-butyl-2,3-dimethyl-1H-imidazolium ",CCCC[NH+]1C=CN(C1C)C,trifluorotris(perfluoroethyl)phosphate(V),(C6=C(C5(C)C)C7=CC=CC=C7C=C6)CCCC)(C)C.C(C(F)(F)[P-](C(C(F)(F)F)(F)F)(C(C(F)(F)F)(F)F)(F)(F)F)(F)(F)F,333.15,101.325,0.03073,"Gacino, F. M.; Regueira, T.; Lugo, L.; Comunas, M. J. P.; Fernandez, J. (2011) J. Chem. Eng. Data 56(12), 4984-4999."
492,"1-butyl-2,3-dimethyl-1H-imidazolium ",CCCC[NH+]1C=CN(C1C)C,trifluorotris(perfluoroethyl)phosphate(V),(C6=C(C5(C)C)C7=CC=CC=C7C=C6)CCCC)(C)C.C(C(F)(F)[P-](C(C(F)(F)F)(F)F)(C(C(F)(F)F)(F)F)(F)(F)F)(F)(F)F,338.15,101.325,0.02591,"Gacino, F. M.; Regueira, T.; Lugo, L.; Comunas, M. J. P.; Fernandez, J. (2011) J. Chem. Eng. Data 56(12), 4984-4999."
493,"1-butyl-2,3-dimethyl-1H-imidazolium ",CCCC[NH+]1C=CN(C1C)C,trifluorotris(perfluoroethyl)phosphate(V),(C6=C(C5(C)C)C7=CC=CC=C7C=C6)CCCC)(C)C.C(C(F)(F)[P-](C(C(F)(F)F)(F)F)(C(C(F)(F)F)(F)F)(F)(F)F)(F)(F)F,343.15,101.325,0.02208,"Gacino, F. M.; Regueira, T.; Lugo, L.; Comunas, M. J. P.; Fernandez, J. (2011) J. Chem. Eng. Data 56(12), 4984-4999."
494,"1-butyl-2,3-dimethyl-1H-imidazolium ",CCCC[NH+]1C=CN(C1C)C,trifluorotris(perfluoroethyl)phosphate(V),(C6=C(C5(C)C)C7=CC=CC=C7C=C6)CCCC)(C)C.C(C(F)(F)[P-](C(C(F)(F)F)(F)F)(C(C(F)(F)F)(F)F)(F)(F)F)(F)(F)F,348.15,101.325,0.019,"Gacino, F. M.; Regueira, T.; Lugo, L.; Comunas, M. J. P.; Fernandez, J. (2011) J. Chem. Eng. Data 56(12), 4984-4999."
495,"1-butyl-2,3-dimethyl-1H-imidazolium ",CCCC[NH+]1C=CN(C1C)C,trifluorotris(perfluoroethyl)phosphate(V),(C6=C(C5(C)C)C7=CC=CC=C7C=C6)CCCC)(C)C.C(C(F)(F)[P-](C(C(F)(F)F)(F)F)(C(C(F)(F)F)(F)F)(F)(F)F)(F)(F)F,353.15,101.325,0.01649,"Gacino, F. M.; Regueira, T.; Lugo, L.; Comunas, M. J. P.; Fernandez, J. (2011) J. Chem. Eng. Data 56(12), 4984-4999."
496,"1-butyl-2,3-dimethyl-1H-imidazolium ",CCCC[NH+]1C=CN(C1C)C,trifluorotris(perfluoroethyl)phosphate(V),(C6=C(C5(C)C)C7=CC=CC=C7C=C6)CCCC)(C)C.C(C(F)(F)[P-](C(C(F)(F)F)(F)F)(C(C(F)(F)F)(F)F)(F)(F)F)(F)(F)F,358.15,101.325,0.01443,"Gacino, F. M.; Regueira, T.; Lugo, L.; Comunas, M. J. P.; Fernandez, J. (2011) J. Chem. Eng. Data 56(12), 4984-4999."
497,"1-butyl-2,3-dimethyl-1H-imidazolium ",CCCC[NH+]1C=CN(C1C)C,trifluorotris(perfluoroethyl)phosphate(V),(C6=C(C5(C)C)C7=CC=CC=C7C=C6)CCCC)(C)C.C(C(F)(F)[P-](C(C(F)(F)F)(F)F)(C(C(F)(F)F)(F)F)(F)(F)F)(F)(F)F,363.15,101.325,0.01271,"Gacino, F. M.; Regueira, T.; Lugo, L.; Comunas, M. J. P.; Fernandez, J. (2011) J. Chem. Eng. Data 56(12), 4984-4999."
498,"1-butyl-2,3-dimethyl-1H-imidazolium ",CCCC[NH+]1C=CN(C1C)C,trifluorotris(perfluoroethyl)phosphate(V),(C6=C(C5(C)C)C7=CC=CC=C7C=C6)CCCC)(C)C.C(C(F)(F)[P-](C(C(F)(F)F)(F)F)(C(C(F)(F)F)(F)F)(F)(F)F)(F)(F)F,368.15,101.325,0.01128,"Gacino, F. M.; Regueira, T.; Lugo, L.; Comunas, M. J. P.; Fernandez, J. (2011) J. Chem. Eng. Data 56(12), 4984-4999."
499,"1-butyl-2,3-dimethyl-1H-imidazolium ",CCCC[NH+]1C=CN(C1C)C,trifluorotris(perfluoroethyl)phosphate(V),(C6=C(C5(C)C)C7=CC=CC=C7C=C6)CCCC)(C)C.C(C(F)(F)[P-](C(C(F)(F)F)(F)F)(C(C(F)(F)F)(F)F)(F)(F)F)(F)(F)F,373.15,101.325,0.01007,"Gacino, F. M.; Regueira, T.; Lugo, L.; Comunas, M. J. P.; Fernandez, J. (2011) J. Chem. Eng. Data 56(12), 4984-4999."
