"Electrical conductivity, S/m","Frequency, MHz","Pressure, kPa","Temperature, K",salt_name
7e-06,,101.325,282.1,1-ethyl-3-methylimidazolium 4-methylbenzenesulfonate
8e-06,,101.325,283.1,1-ethyl-3-methylimidazolium 4-methylbenzenesulfonate
9e-06,,101.325,285.1,1-ethyl-3-methylimidazolium 4-methylbenzenesulfonate
1e-05,,101.325,287.1,1-ethyl-3-methylimidazolium 4-methylbenzenesulfonate
1.1e-05,,101.325,288.1,1-ethyl-3-methylimidazolium 4-methylbenzenesulfonate
1.1e-05,,101.325,289.1,1-ethyl-3-methylimidazolium 4-methylbenzenesulfonate
1.2e-05,,101.325,290.1,1-ethyl-3-methylimidazolium 4-methylbenzenesulfonate
1.2e-05,,101.325,291.1,1-ethyl-3-methylimidazolium 4-methylbenzenesulfonate
1.3e-05,,101.325,292.1,1-ethyl-3-methylimidazolium 4-methylbenzenesulfonate
1.3e-05,,101.325,293.1,1-ethyl-3-methylimidazolium 4-methylbenzenesulfonate
1.3e-05,,101.325,294.1,1-ethyl-3-methylimidazolium 4-methylbenzenesulfonate
1.4e-05,,101.325,295.1,1-ethyl-3-methylimidazolium 4-methylbenzenesulfonate
1.4e-05,,101.325,296.1,1-ethyl-3-methylimidazolium 4-methylbenzenesulfonate
1.5e-05,,101.325,297.1,1-ethyl-3-methylimidazolium 4-methylbenzenesulfonate
1.6e-05,,101.325,298.1,1-ethyl-3-methylimidazolium 4-methylbenzenesulfonate
1.6e-05,,101.325,299.1,1-ethyl-3-methylimidazolium 4-methylbenzenesulfonate
2e-05,,101.325,301.1,1-ethyl-3-methylimidazolium 4-methylbenzenesulfonate
2.2e-05,,101.325,302.1,1-ethyl-3-methylimidazolium 4-methylbenzenesulfonate
2.4e-05,,101.325,303.1,1-ethyl-3-methylimidazolium 4-methylbenzenesulfonate
2.4e-05,,101.325,304.1,1-ethyl-3-methylimidazolium 4-methylbenzenesulfonate
2.6e-05,,101.325,305.1,1-ethyl-3-methylimidazolium 4-methylbenzenesulfonate
2.9e-05,,101.325,306.1,1-ethyl-3-methylimidazolium 4-methylbenzenesulfonate
3.3e-05,,101.325,307.1,1-ethyl-3-methylimidazolium 4-methylbenzenesulfonate
3.9e-05,,101.325,308.1,1-ethyl-3-methylimidazolium 4-methylbenzenesulfonate
4.6e-05,,101.325,309.1,1-ethyl-3-methylimidazolium 4-methylbenzenesulfonate
5.6e-05,,101.325,310.1,1-ethyl-3-methylimidazolium 4-methylbenzenesulfonate
6.9e-05,,101.325,311.1,1-ethyl-3-methylimidazolium 4-methylbenzenesulfonate
8.7e-05,,101.325,312.1,1-ethyl-3-methylimidazolium 4-methylbenzenesulfonate
0.000119,,101.325,313.1,1-ethyl-3-methylimidazolium 4-methylbenzenesulfonate
0.000152,,101.325,314.1,1-ethyl-3-methylimidazolium 4-methylbenzenesulfonate
0.0002,,101.325,315.1,1-ethyl-3-methylimidazolium 4-methylbenzenesulfonate
0.000272,,101.325,316.1,1-ethyl-3-methylimidazolium 4-methylbenzenesulfonate
0.000376,,101.325,317.1,1-ethyl-3-methylimidazolium 4-methylbenzenesulfonate
0.000575,,101.325,318.1,1-ethyl-3-methylimidazolium 4-methylbenzenesulfonate
0.000771,,101.325,319.1,1-ethyl-3-methylimidazolium 4-methylbenzenesulfonate
0.00192,,101.325,320.1,1-ethyl-3-methylimidazolium 4-methylbenzenesulfonate
0.00275,,101.325,321.1,1-ethyl-3-methylimidazolium 4-methylbenzenesulfonate
0.00394,,101.325,322.1,1-ethyl-3-methylimidazolium 4-methylbenzenesulfonate
0.0061,,101.325,323.1,1-ethyl-3-methylimidazolium 4-methylbenzenesulfonate
0.00945,,101.325,324.1,1-ethyl-3-methylimidazolium 4-methylbenzenesulfonate
0.0152,,101.325,325.1,1-ethyl-3-methylimidazolium 4-methylbenzenesulfonate
0.0271,,101.325,326.1,1-ethyl-3-methylimidazolium 4-methylbenzenesulfonate
0.0542,,101.325,327.1,1-ethyl-3-methylimidazolium 4-methylbenzenesulfonate
0.152,,101.325,328.1,1-ethyl-3-methylimidazolium 4-methylbenzenesulfonate
0.0075,,100,273,1-hexyl-3-methylimidazolium hexafluorophosphate
0.00773,,100,273,1-hexyl-3-methylimidazolium hexafluorophosphate
0.01172,,100,278.15,1-hexyl-3-methylimidazolium hexafluorophosphate
0.01206,,100,278.15,1-hexyl-3-methylimidazolium hexafluorophosphate
0.01835,,100,283.15,1-hexyl-3-methylimidazolium hexafluorophosphate
0.01784,,100,283.16,1-hexyl-3-methylimidazolium hexafluorophosphate
0.02704,,100,288.15,1-hexyl-3-methylimidazolium hexafluorophosphate
0.02619,,100,288.16,1-hexyl-3-methylimidazolium hexafluorophosphate
0.0386,,100,293.15,1-hexyl-3-methylimidazolium hexafluorophosphate
0.0376,,100,293.16,1-hexyl-3-methylimidazolium hexafluorophosphate
0.0524,,100,298.14,1-hexyl-3-methylimidazolium hexafluorophosphate
0.0519,,100,298.15,1-hexyl-3-methylimidazolium hexafluorophosphate
0.054,,100,298.15,1-hexyl-3-methylimidazolium hexafluorophosphate
0.0541,,100,298.15,1-hexyl-3-methylimidazolium hexafluorophosphate
0.02783,,49500,298.15,1-hexyl-3-methylimidazolium hexafluorophosphate
0.02453,,59100,298.15,1-hexyl-3-methylimidazolium hexafluorophosphate
0.01935,,78500,298.15,1-hexyl-3-methylimidazolium hexafluorophosphate
0.01506,,98100,298.15,1-hexyl-3-methylimidazolium hexafluorophosphate
0.0416,,19600,298.16,1-hexyl-3-methylimidazolium hexafluorophosphate
0.03191,,39200,298.16,1-hexyl-3-methylimidazolium hexafluorophosphate
0.0722,,100,303.14,1-hexyl-3-methylimidazolium hexafluorophosphate
0.0724,,100,303.15,1-hexyl-3-methylimidazolium hexafluorophosphate
0.0738,,100,303.16,1-hexyl-3-methylimidazolium hexafluorophosphate
0.0964,,100,308.15,1-hexyl-3-methylimidazolium hexafluorophosphate
0.0974,,100,308.15,1-hexyl-3-methylimidazolium hexafluorophosphate
0.0984,,100,308.15,1-hexyl-3-methylimidazolium hexafluorophosphate
0.126,,100,313.15,1-hexyl-3-methylimidazolium hexafluorophosphate
0.1279,,100,313.15,1-hexyl-3-methylimidazolium hexafluorophosphate
0.1284,,100,313.16,1-hexyl-3-methylimidazolium hexafluorophosphate
0.1612,,100,318.15,1-hexyl-3-methylimidazolium hexafluorophosphate
0.1667,,100,318.15,1-hexyl-3-methylimidazolium hexafluorophosphate
0.1672,,100,318.15,1-hexyl-3-methylimidazolium hexafluorophosphate
0.202,,100,323.12,1-hexyl-3-methylimidazolium hexafluorophosphate
0.0912,,73500,323.14,1-hexyl-3-methylimidazolium hexafluorophosphate
0.0442,,147100,323.14,1-hexyl-3-methylimidazolium hexafluorophosphate
0.0715,,98100,323.15,1-hexyl-3-methylimidazolium hexafluorophosphate
0.035,,171300,323.15,1-hexyl-3-methylimidazolium hexafluorophosphate
0.1946,,100,323.16,1-hexyl-3-methylimidazolium hexafluorophosphate
0.056,,122600,323.16,1-hexyl-3-methylimidazolium hexafluorophosphate
0.0277,,196100,323.16,1-hexyl-3-methylimidazolium hexafluorophosphate
0.2015,,100,323.17,1-hexyl-3-methylimidazolium hexafluorophosphate
0.1503,,24200,323.17,1-hexyl-3-methylimidazolium hexafluorophosphate
0.1169,,49000,323.17,1-hexyl-3-methylimidazolium hexafluorophosphate
0.2034,,100,323.19,1-hexyl-3-methylimidazolium hexafluorophosphate
0.2506,,100,328.1,1-hexyl-3-methylimidazolium hexafluorophosphate
0.2507,,100,328.14,1-hexyl-3-methylimidazolium hexafluorophosphate
0.252,,100,328.17,1-hexyl-3-methylimidazolium hexafluorophosphate
0.3061,,100,333.11,1-hexyl-3-methylimidazolium hexafluorophosphate
0.3069,,100,333.15,1-hexyl-3-methylimidazolium hexafluorophosphate
0.313,,100,333.18,1-hexyl-3-methylimidazolium hexafluorophosphate
0.37,,100,338.13,1-hexyl-3-methylimidazolium hexafluorophosphate
0.378,,100,338.15,1-hexyl-3-methylimidazolium hexafluorophosphate
0.371,,100,338.19,1-hexyl-3-methylimidazolium hexafluorophosphate
0.441,,100,343.14,1-hexyl-3-methylimidazolium hexafluorophosphate
0.451,,100,343.15,1-hexyl-3-methylimidazolium hexafluorophosphate
0.443,,100,343.18,1-hexyl-3-methylimidazolium hexafluorophosphate
0.521,,100,348.13,1-hexyl-3-methylimidazolium hexafluorophosphate
0.532,,100,348.14,1-hexyl-3-methylimidazolium hexafluorophosphate
0.483,,100,348.15,1-hexyl-3-methylimidazolium hexafluorophosphate
0.3239,,49300,348.15,1-hexyl-3-methylimidazolium hexafluorophosphate
0.102,,195800,348.15,1-hexyl-3-methylimidazolium hexafluorophosphate
0.2657,,73500,348.16,1-hexyl-3-methylimidazolium hexafluorophosphate
0.2182,,98100,348.16,1-hexyl-3-methylimidazolium hexafluorophosphate
0.1489,,147100,348.16,1-hexyl-3-methylimidazolium hexafluorophosphate
0.53,,100,348.17,1-hexyl-3-methylimidazolium hexafluorophosphate
0.394,,24500,348.17,1-hexyl-3-methylimidazolium hexafluorophosphate
0.1799,,122600,348.17,1-hexyl-3-methylimidazolium hexafluorophosphate
0.123,,171600,348.17,1-hexyl-3-methylimidazolium hexafluorophosphate
0.611,,100,353.13,1-hexyl-3-methylimidazolium hexafluorophosphate
0.621,,100,353.18,1-hexyl-3-methylimidazolium hexafluorophosphate
0.1451,,101.325,249.1,1-ethyl-3-methylimidazolium tetrafluoroborate
0.1863,,101.325,251.6,1-ethyl-3-methylimidazolium tetrafluoroborate
0.222,,101.325,254.1,1-ethyl-3-methylimidazolium tetrafluoroborate
0.261,,101.325,256.5,1-ethyl-3-methylimidazolium tetrafluoroborate
0.245,,101.325,258.1,1-ethyl-3-methylimidazolium tetrafluoroborate
0.317,,101.325,259,1-ethyl-3-methylimidazolium tetrafluoroborate
0.363,,101.325,261.5,1-ethyl-3-methylimidazolium tetrafluoroborate
0.296,,101.325,263.1,1-ethyl-3-methylimidazolium tetrafluoroborate
0.401,,101.325,264,1-ethyl-3-methylimidazolium tetrafluoroborate
0.443,,101.325,266.5,1-ethyl-3-methylimidazolium tetrafluoroborate
0.445,,101.325,268.1,1-ethyl-3-methylimidazolium tetrafluoroborate
0.527,,101.325,269,1-ethyl-3-methylimidazolium tetrafluoroborate
0.62,,101.325,271.5,1-ethyl-3-methylimidazolium tetrafluoroborate
0.612,,101.325,273.1,1-ethyl-3-methylimidazolium tetrafluoroborate
0.702,,101.325,273.9,1-ethyl-3-methylimidazolium tetrafluoroborate
0.721,,101.325,276.4,1-ethyl-3-methylimidazolium tetrafluoroborate
0.735,,101.325,278.1,1-ethyl-3-methylimidazolium tetrafluoroborate
0.835,,101.325,278.9,1-ethyl-3-methylimidazolium tetrafluoroborate
0.958,,101.325,281.4,1-ethyl-3-methylimidazolium tetrafluoroborate
0.896,,101.325,283.1,1-ethyl-3-methylimidazolium tetrafluoroborate
1.098,,101.325,283.9,1-ethyl-3-methylimidazolium tetrafluoroborate
1.168,,101.325,286.4,1-ethyl-3-methylimidazolium tetrafluoroborate
1.091,,101.325,288.1,1-ethyl-3-methylimidazolium tetrafluoroborate
0.611,,101.325,288.5,1-ethyl-3-methylimidazolium tetrafluoroborate
0.577,,101.325,288.9,1-ethyl-3-methylimidazolium tetrafluoroborate
0.748,,101.325,288.9,1-ethyl-3-methylimidazolium tetrafluoroborate
1.22,,101.325,288.9,1-ethyl-3-methylimidazolium tetrafluoroborate
0.891,,101.325,289.5,1-ethyl-3-methylimidazolium tetrafluoroborate
1.016,,101.325,290.1,1-ethyl-3-methylimidazolium tetrafluoroborate
1.07,,101.325,290.7,1-ethyl-3-methylimidazolium tetrafluoroborate
1.092,,101.325,291.3,1-ethyl-3-methylimidazolium tetrafluoroborate
1.334,,101.325,291.3,1-ethyl-3-methylimidazolium tetrafluoroborate
1.142,,101.325,292.6,1-ethyl-3-methylimidazolium tetrafluoroborate
1.305,,101.325,293.1,1-ethyl-3-methylimidazolium tetrafluoroborate
1.192,,101.325,293.8,1-ethyl-3-methylimidazolium tetrafluoroborate
1.442,,101.325,293.8,1-ethyl-3-methylimidazolium tetrafluoroborate
1.244,,101.325,295.1,1-ethyl-3-methylimidazolium tetrafluoroborate
1.296,,101.325,296.3,1-ethyl-3-methylimidazolium tetrafluoroborate
1.539,,101.325,296.3,1-ethyl-3-methylimidazolium tetrafluoroborate
1.324,,101.325,296.8,1-ethyl-3-methylimidazolium tetrafluoroborate
1.356,,101.325,297.8,1-ethyl-3-methylimidazolium tetrafluoroborate
1.571,,101.325,298.1,1-ethyl-3-methylimidazolium tetrafluoroborate
1.394,,101.325,298.8,1-ethyl-3-methylimidazolium tetrafluoroborate
1.619,,101.325,298.8,1-ethyl-3-methylimidazolium tetrafluoroborate
1.463,,101.325,300,1-ethyl-3-methylimidazolium tetrafluoroborate
1.788,,101.325,303.1,1-ethyl-3-methylimidazolium tetrafluoroborate
2.02,,101.325,308.1,1-ethyl-3-methylimidazolium tetrafluoroborate
2.28,,101.325,313.1,1-ethyl-3-methylimidazolium tetrafluoroborate
2.55,,101.325,318.1,1-ethyl-3-methylimidazolium tetrafluoroborate
2.85,,101.325,323.1,1-ethyl-3-methylimidazolium tetrafluoroborate
3.22,,101.325,328.1,1-ethyl-3-methylimidazolium tetrafluoroborate
3.56,,101.325,333.1,1-ethyl-3-methylimidazolium tetrafluoroborate
3.95,,101.325,338.1,1-ethyl-3-methylimidazolium tetrafluoroborate
4.35,,101.325,343.1,1-ethyl-3-methylimidazolium tetrafluoroborate
4.77,,101.325,348.1,1-ethyl-3-methylimidazolium tetrafluoroborate
5.22,,101.325,353.1,1-ethyl-3-methylimidazolium tetrafluoroborate
5.55,,101.325,358.1,1-ethyl-3-methylimidazolium tetrafluoroborate
5.95,,101.325,363.1,1-ethyl-3-methylimidazolium tetrafluoroborate
6.46,,101.325,368.1,1-ethyl-3-methylimidazolium tetrafluoroborate
6.9,,101.325,373.1,1-ethyl-3-methylimidazolium tetrafluoroborate
7.36,,101.325,378.1,1-ethyl-3-methylimidazolium tetrafluoroborate
7.83,,101.325,383.1,1-ethyl-3-methylimidazolium tetrafluoroborate
8.32,,101.325,388.1,1-ethyl-3-methylimidazolium tetrafluoroborate
8.77,,101.325,393.1,1-ethyl-3-methylimidazolium tetrafluoroborate
9.29,,101.325,398.1,1-ethyl-3-methylimidazolium tetrafluoroborate
9.79,,101.325,403.1,1-ethyl-3-methylimidazolium tetrafluoroborate
10.27,,101.325,408.1,1-ethyl-3-methylimidazolium tetrafluoroborate
10.79,,101.325,413.1,1-ethyl-3-methylimidazolium tetrafluoroborate
11.32,,101.325,418.1,1-ethyl-3-methylimidazolium tetrafluoroborate
11.78,,101.325,423.1,1-ethyl-3-methylimidazolium tetrafluoroborate
12.26,,101.325,428.1,1-ethyl-3-methylimidazolium tetrafluoroborate
12.68,,101.325,433.1,1-ethyl-3-methylimidazolium tetrafluoroborate
0.0784,,100,273,1-octyl-3-methylimidazolium hexafluorophosphate
0.0776,,100,273.4,1-octyl-3-methylimidazolium hexafluorophosphate
0.1064,,100,278.15,1-octyl-3-methylimidazolium hexafluorophosphate
0.1116,,100,278.15,1-octyl-3-methylimidazolium hexafluorophosphate
0.1466,,100,283.15,1-octyl-3-methylimidazolium hexafluorophosphate
0.1556,,100,283.15,1-octyl-3-methylimidazolium hexafluorophosphate
0.1987,,100,288.14,1-octyl-3-methylimidazolium hexafluorophosphate
0.1967,,100,288.15,1-octyl-3-methylimidazolium hexafluorophosphate
0.257,,100,293.15,1-octyl-3-methylimidazolium hexafluorophosphate
0.2572,,100,293.15,1-octyl-3-methylimidazolium hexafluorophosphate
0.2613,,100,293.15,1-octyl-3-methylimidazolium hexafluorophosphate
0.341,,100,298.14,1-octyl-3-methylimidazolium hexafluorophosphate
0.2175,,49000,298.14,1-octyl-3-methylimidazolium hexafluorophosphate
0.1737,,73800,298.14,1-octyl-3-methylimidazolium hexafluorophosphate
0.1136,,122300,298.14,1-octyl-3-methylimidazolium hexafluorophosphate
0.0909,,147400,298.14,1-octyl-3-methylimidazolium hexafluorophosphate
0.0735,,171600,298.14,1-octyl-3-methylimidazolium hexafluorophosphate
0.0593,,196100,298.14,1-octyl-3-methylimidazolium hexafluorophosphate
0.3294,,100,298.15,1-octyl-3-methylimidazolium hexafluorophosphate
0.332,,100,298.15,1-octyl-3-methylimidazolium hexafluorophosphate
0.333,,100,298.15,1-octyl-3-methylimidazolium hexafluorophosphate
0.2718,,24500,298.15,1-octyl-3-methylimidazolium hexafluorophosphate
0.1405,,98100,298.15,1-octyl-3-methylimidazolium hexafluorophosphate
0.414,,100,303.15,1-octyl-3-methylimidazolium hexafluorophosphate
0.419,,100,303.15,1-octyl-3-methylimidazolium hexafluorophosphate
0.422,,100,303.16,1-octyl-3-methylimidazolium hexafluorophosphate
0.51,,100,308.15,1-octyl-3-methylimidazolium hexafluorophosphate
0.52,,100,308.15,1-octyl-3-methylimidazolium hexafluorophosphate
0.523,,100,308.15,1-octyl-3-methylimidazolium hexafluorophosphate
0.619,,100,313.15,1-octyl-3-methylimidazolium hexafluorophosphate
0.637,,100,313.15,1-octyl-3-methylimidazolium hexafluorophosphate
0.638,,100,313.15,1-octyl-3-methylimidazolium hexafluorophosphate
0.763,,100,318.15,1-octyl-3-methylimidazolium hexafluorophosphate
0.772,,100,318.15,1-octyl-3-methylimidazolium hexafluorophosphate
0.74,,100,318.16,1-octyl-3-methylimidazolium hexafluorophosphate
0.873,,100,323.12,1-octyl-3-methylimidazolium hexafluorophosphate
0.617,,49000,323.13,1-octyl-3-methylimidazolium hexafluorophosphate
0.524,,73500,323.13,1-octyl-3-methylimidazolium hexafluorophosphate
0.828,,100,323.16,1-octyl-3-methylimidazolium hexafluorophosphate
0.45,,98100,323.16,1-octyl-3-methylimidazolium hexafluorophosphate
0.2308,,196100,323.16,1-octyl-3-methylimidazolium hexafluorophosphate
0.912,,100,323.17,1-octyl-3-methylimidazolium hexafluorophosphate
0.728,,24500,323.17,1-octyl-3-methylimidazolium hexafluorophosphate
0.379,,122600,323.17,1-octyl-3-methylimidazolium hexafluorophosphate
0.3226,,147100,323.17,1-octyl-3-methylimidazolium hexafluorophosphate
0.2746,,171600,323.17,1-octyl-3-methylimidazolium hexafluorophosphate
0.902,,100,323.2,1-octyl-3-methylimidazolium hexafluorophosphate
1.0156,,100,328.07,1-octyl-3-methylimidazolium hexafluorophosphate
1.0614,,100,328.13,1-octyl-3-methylimidazolium hexafluorophosphate
1.049,,100,328.17,1-octyl-3-methylimidazolium hexafluorophosphate
1.2207,,100,333.11,1-octyl-3-methylimidazolium hexafluorophosphate
1.2058,,100,333.14,1-octyl-3-methylimidazolium hexafluorophosphate
1.1769,,100,333.16,1-octyl-3-methylimidazolium hexafluorophosphate
1.3692,,100,338.12,1-octyl-3-methylimidazolium hexafluorophosphate
1.3436,,100,338.14,1-octyl-3-methylimidazolium hexafluorophosphate
1.376,,100,338.18,1-octyl-3-methylimidazolium hexafluorophosphate
1.5201,,100,343.14,1-octyl-3-methylimidazolium hexafluorophosphate
1.5326,,100,343.17,1-octyl-3-methylimidazolium hexafluorophosphate
1.5593,,100,343.17,1-octyl-3-methylimidazolium hexafluorophosphate
1.7034,,100,348.1,1-octyl-3-methylimidazolium hexafluorophosphate
1.618,,100,348.13,1-octyl-3-methylimidazolium hexafluorophosphate
1.73,,100,348.14,1-octyl-3-methylimidazolium hexafluorophosphate
1.0932,,73800,348.14,1-octyl-3-methylimidazolium hexafluorophosphate
0.845,,122600,348.14,1-octyl-3-methylimidazolium hexafluorophosphate
0.963,,98100,348.15,1-octyl-3-methylimidazolium hexafluorophosphate
0.751,,147100,348.15,1-octyl-3-methylimidazolium hexafluorophosphate
1.6987,,100,348.16,1-octyl-3-methylimidazolium hexafluorophosphate
1.3626,,24500,348.16,1-octyl-3-methylimidazolium hexafluorophosphate
1.2434,,49300,348.16,1-octyl-3-methylimidazolium hexafluorophosphate
0.657,,171600,348.16,1-octyl-3-methylimidazolium hexafluorophosphate
0.581,,196100,348.16,1-octyl-3-methylimidazolium hexafluorophosphate
1.8893,,100,353.1,1-octyl-3-methylimidazolium hexafluorophosphate
1.9164,,100,353.13,1-octyl-3-methylimidazolium hexafluorophosphate
1.8633,,100,353.17,1-octyl-3-methylimidazolium hexafluorophosphate
0.204,,1610,283.14,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide
0.2,,3360,283.14,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide
0.207,,100,283.15,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide
0.205,,900,283.15,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide
0.196,,5010,283.15,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide
0.184,,9940,283.15,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide
0.173,,14970,283.15,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide
0.163,,20060,283.15,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide
0.154,,25130,283.15,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide
0.145,,30210,283.15,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide
0.129,,40320,283.15,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide
0.115,,50070,283.15,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide
0.087,,74700,283.15,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide
0.0649,,100300,283.15,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide
0.0373,,149400,283.15,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide
0.0281,,174400,283.15,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide
0.0209,,200600,283.15,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide
0.0489,,125200,283.16,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide
0.303,,24500,298.13,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide
0.24,,49000,298.13,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide
0.403,,100,298.15,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide
0.399,,1150,298.15,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide
0.395,,2090,298.15,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide
0.391,,2920,298.15,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide
0.385,,4760,298.15,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide
0.364,,9890,298.15,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide
0.345,,14990,298.15,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide
0.328,,19960,298.15,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide
0.313,,24510,298.15,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide
0.3,,28750,298.15,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide
0.268,,40280,298.15,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide
0.245,,49150,298.15,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide
0.243,,49830,298.15,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide
0.2,,70200,298.15,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide
0.195,,72100,298.15,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide
0.18,,81000,298.15,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide
0.161,,92200,298.15,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide
