"Molar volume, m<SUP>3</SUP>/mol","Pressure, kPa","Specific density, kg/m<SUP>3</SUP>","Specific volume, m<SUP>3</SUP>/kg","Temperature, K",salt_name,salt_SMILES,cation_name,anion_name,cation_SMILES,anion_SMILES
,30000.0,1203.0,,414.94,1-ethyl-3-methylimidazolium ethyl sulfate,"CCN1C=C[N+](=C1)C,CCOS(=O)(=O)[O-]
",1-ethyl-3-methylimidazolium,ethyl sulfate,CCN1C=C[N+](=C1)C,"CCOS(=O)(=O)[O-]
"
,40000.0,1275.0,,293.48,1-ethyl-3-methylimidazolium ethyl sulfate,"CCN1C=C[N+](=C1)C,CCOS(=O)(=O)[O-]
",1-ethyl-3-methylimidazolium,ethyl sulfate,CCN1C=C[N+](=C1)C,"CCOS(=O)(=O)[O-]
"
,40000.0,1261.0,,322.31,1-ethyl-3-methylimidazolium ethyl sulfate,"CCN1C=C[N+](=C1)C,CCOS(=O)(=O)[O-]
",1-ethyl-3-methylimidazolium,ethyl sulfate,CCN1C=C[N+](=C1)C,"CCOS(=O)(=O)[O-]
"
,40000.0,1245.0,,352.34,1-ethyl-3-methylimidazolium ethyl sulfate,"CCN1C=C[N+](=C1)C,CCOS(=O)(=O)[O-]
",1-ethyl-3-methylimidazolium,ethyl sulfate,CCN1C=C[N+](=C1)C,"CCOS(=O)(=O)[O-]
"
,40000.0,1234.0,,373.36,1-ethyl-3-methylimidazolium ethyl sulfate,"CCN1C=C[N+](=C1)C,CCOS(=O)(=O)[O-]
",1-ethyl-3-methylimidazolium,ethyl sulfate,CCN1C=C[N+](=C1)C,"CCOS(=O)(=O)[O-]
"
,40000.0,1225.0,,391.39,1-ethyl-3-methylimidazolium ethyl sulfate,"CCN1C=C[N+](=C1)C,CCOS(=O)(=O)[O-]
",1-ethyl-3-methylimidazolium,ethyl sulfate,CCN1C=C[N+](=C1)C,"CCOS(=O)(=O)[O-]
"
,40000.0,1213.0,,414.95,1-ethyl-3-methylimidazolium ethyl sulfate,"CCN1C=C[N+](=C1)C,CCOS(=O)(=O)[O-]
",1-ethyl-3-methylimidazolium,ethyl sulfate,CCN1C=C[N+](=C1)C,"CCOS(=O)(=O)[O-]
"
,1000.0,1522.9,,293.5,1-ethyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,"CCN1C=C[N+](=C1)C,C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F",1-ethyl-3-methylimidazolium,bis[(trifluoromethyl)sulfonyl]imide,CCN1C=C[N+](=C1)C,C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F
,1000.0,1494.0,,322.32,1-ethyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,"CCN1C=C[N+](=C1)C,C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F",1-ethyl-3-methylimidazolium,bis[(trifluoromethyl)sulfonyl]imide,CCN1C=C[N+](=C1)C,C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F
,1000.0,1464.4,,352.34,1-ethyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,"CCN1C=C[N+](=C1)C,C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F",1-ethyl-3-methylimidazolium,bis[(trifluoromethyl)sulfonyl]imide,CCN1C=C[N+](=C1)C,C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F
,1000.0,1443.9,,373.31,1-ethyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,"CCN1C=C[N+](=C1)C,C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F",1-ethyl-3-methylimidazolium,bis[(trifluoromethyl)sulfonyl]imide,CCN1C=C[N+](=C1)C,C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F
,1000.0,1426.3,,391.25,1-ethyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,"CCN1C=C[N+](=C1)C,C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F",1-ethyl-3-methylimidazolium,bis[(trifluoromethyl)sulfonyl]imide,CCN1C=C[N+](=C1)C,C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F
,1000.0,1403.1,,414.93,1-ethyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,"CCN1C=C[N+](=C1)C,C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F",1-ethyl-3-methylimidazolium,bis[(trifluoromethyl)sulfonyl]imide,CCN1C=C[N+](=C1)C,C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F
,5000.0,1525.0,,293.5,1-ethyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,"CCN1C=C[N+](=C1)C,C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F",1-ethyl-3-methylimidazolium,bis[(trifluoromethyl)sulfonyl]imide,CCN1C=C[N+](=C1)C,C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F
,5000.0,1496.5,,322.31,1-ethyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,"CCN1C=C[N+](=C1)C,C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F",1-ethyl-3-methylimidazolium,bis[(trifluoromethyl)sulfonyl]imide,CCN1C=C[N+](=C1)C,C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F
,5000.0,1467.0,,352.32,1-ethyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,"CCN1C=C[N+](=C1)C,C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F",1-ethyl-3-methylimidazolium,bis[(trifluoromethyl)sulfonyl]imide,CCN1C=C[N+](=C1)C,C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F
,5000.0,1446.5,,373.3,1-ethyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,"CCN1C=C[N+](=C1)C,C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F",1-ethyl-3-methylimidazolium,bis[(trifluoromethyl)sulfonyl]imide,CCN1C=C[N+](=C1)C,C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F
,5000.0,1429.0,,391.29,1-ethyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,"CCN1C=C[N+](=C1)C,C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F",1-ethyl-3-methylimidazolium,bis[(trifluoromethyl)sulfonyl]imide,CCN1C=C[N+](=C1)C,C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F
,5000.0,1406.0,,414.92,1-ethyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,"CCN1C=C[N+](=C1)C,C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F",1-ethyl-3-methylimidazolium,bis[(trifluoromethyl)sulfonyl]imide,CCN1C=C[N+](=C1)C,C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F
,10000.0,1527.8,,293.49,1-ethyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,"CCN1C=C[N+](=C1)C,C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F",1-ethyl-3-methylimidazolium,bis[(trifluoromethyl)sulfonyl]imide,CCN1C=C[N+](=C1)C,C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F
,10000.0,1499.5,,322.3,1-ethyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,"CCN1C=C[N+](=C1)C,C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F",1-ethyl-3-methylimidazolium,bis[(trifluoromethyl)sulfonyl]imide,CCN1C=C[N+](=C1)C,C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F
,10000.0,1470.2,,352.31,1-ethyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,"CCN1C=C[N+](=C1)C,C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F",1-ethyl-3-methylimidazolium,bis[(trifluoromethyl)sulfonyl]imide,CCN1C=C[N+](=C1)C,C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F
,10000.0,1449.9,,373.32,1-ethyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,"CCN1C=C[N+](=C1)C,C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F",1-ethyl-3-methylimidazolium,bis[(trifluoromethyl)sulfonyl]imide,CCN1C=C[N+](=C1)C,C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F
,10000.0,1432.6,,391.28,1-ethyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,"CCN1C=C[N+](=C1)C,C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F",1-ethyl-3-methylimidazolium,bis[(trifluoromethyl)sulfonyl]imide,CCN1C=C[N+](=C1)C,C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F
,10000.0,1409.8,,414.92,1-ethyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,"CCN1C=C[N+](=C1)C,C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F",1-ethyl-3-methylimidazolium,bis[(trifluoromethyl)sulfonyl]imide,CCN1C=C[N+](=C1)C,C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F
,20000.0,1533.3,,293.49,1-ethyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,"CCN1C=C[N+](=C1)C,C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F",1-ethyl-3-methylimidazolium,bis[(trifluoromethyl)sulfonyl]imide,CCN1C=C[N+](=C1)C,C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F
,20000.0,1505.3,,322.3,1-ethyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,"CCN1C=C[N+](=C1)C,C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F",1-ethyl-3-methylimidazolium,bis[(trifluoromethyl)sulfonyl]imide,CCN1C=C[N+](=C1)C,C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F
,20000.0,1476.5,,352.3,1-ethyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,"CCN1C=C[N+](=C1)C,C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F",1-ethyl-3-methylimidazolium,bis[(trifluoromethyl)sulfonyl]imide,CCN1C=C[N+](=C1)C,C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F
,20000.0,1456.5,,373.33,1-ethyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,"CCN1C=C[N+](=C1)C,C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F",1-ethyl-3-methylimidazolium,bis[(trifluoromethyl)sulfonyl]imide,CCN1C=C[N+](=C1)C,C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F
,20000.0,1439.4,,391.31,1-ethyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,"CCN1C=C[N+](=C1)C,C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F",1-ethyl-3-methylimidazolium,bis[(trifluoromethyl)sulfonyl]imide,CCN1C=C[N+](=C1)C,C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F
,20000.0,1417.2,,414.92,1-ethyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,"CCN1C=C[N+](=C1)C,C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F",1-ethyl-3-methylimidazolium,bis[(trifluoromethyl)sulfonyl]imide,CCN1C=C[N+](=C1)C,C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F
,30000.0,1538.6,,293.49,1-ethyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,"CCN1C=C[N+](=C1)C,C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F",1-ethyl-3-methylimidazolium,bis[(trifluoromethyl)sulfonyl]imide,CCN1C=C[N+](=C1)C,C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F
,30000.0,1510.9,,322.31,1-ethyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,"CCN1C=C[N+](=C1)C,C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F",1-ethyl-3-methylimidazolium,bis[(trifluoromethyl)sulfonyl]imide,CCN1C=C[N+](=C1)C,C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F
,30000.0,1482.5,,352.32,1-ethyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,"CCN1C=C[N+](=C1)C,C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F",1-ethyl-3-methylimidazolium,bis[(trifluoromethyl)sulfonyl]imide,CCN1C=C[N+](=C1)C,C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F
,30000.0,1462.8,,373.3,1-ethyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,"CCN1C=C[N+](=C1)C,C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F",1-ethyl-3-methylimidazolium,bis[(trifluoromethyl)sulfonyl]imide,CCN1C=C[N+](=C1)C,C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F
,30000.0,1446.0,,391.28,1-ethyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,"CCN1C=C[N+](=C1)C,C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F",1-ethyl-3-methylimidazolium,bis[(trifluoromethyl)sulfonyl]imide,CCN1C=C[N+](=C1)C,C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F
,30000.0,1424.2,,414.92,1-ethyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,"CCN1C=C[N+](=C1)C,C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F",1-ethyl-3-methylimidazolium,bis[(trifluoromethyl)sulfonyl]imide,CCN1C=C[N+](=C1)C,C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F
,40000.0,1543.6,,293.49,1-ethyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,"CCN1C=C[N+](=C1)C,C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F",1-ethyl-3-methylimidazolium,bis[(trifluoromethyl)sulfonyl]imide,CCN1C=C[N+](=C1)C,C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F
,40000.0,1516.3,,322.3,1-ethyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,"CCN1C=C[N+](=C1)C,C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F",1-ethyl-3-methylimidazolium,bis[(trifluoromethyl)sulfonyl]imide,CCN1C=C[N+](=C1)C,C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F
,40000.0,1488.2,,352.3,1-ethyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,"CCN1C=C[N+](=C1)C,C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F",1-ethyl-3-methylimidazolium,bis[(trifluoromethyl)sulfonyl]imide,CCN1C=C[N+](=C1)C,C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F
,40000.0,1468.7,,373.33,1-ethyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,"CCN1C=C[N+](=C1)C,C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F",1-ethyl-3-methylimidazolium,bis[(trifluoromethyl)sulfonyl]imide,CCN1C=C[N+](=C1)C,C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F
,40000.0,1452.3,,391.31,1-ethyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,"CCN1C=C[N+](=C1)C,C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F",1-ethyl-3-methylimidazolium,bis[(trifluoromethyl)sulfonyl]imide,CCN1C=C[N+](=C1)C,C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F
,40000.0,1430.9,,414.92,1-ethyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,"CCN1C=C[N+](=C1)C,C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F",1-ethyl-3-methylimidazolium,bis[(trifluoromethyl)sulfonyl]imide,CCN1C=C[N+](=C1)C,C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F
,584.3,1124.1,,285.687,1-ethyl-3-methylimidazolium thiocyanate,"CCN1C=C[N+](=C1)C,C(#N)[S-]",1-ethyl-3-methylimidazolium,thiocyanate,CCN1C=C[N+](=C1)C,C(#N)[S-]
,9629.0,1123.6,,291.468,1-ethyl-3-methylimidazolium thiocyanate,"CCN1C=C[N+](=C1)C,C(#N)[S-]",1-ethyl-3-methylimidazolium,thiocyanate,CCN1C=C[N+](=C1)C,C(#N)[S-]
,1005.6,1120.0,,292.241,1-ethyl-3-methylimidazolium thiocyanate,"CCN1C=C[N+](=C1)C,C(#N)[S-]",1-ethyl-3-methylimidazolium,thiocyanate,CCN1C=C[N+](=C1)C,C(#N)[S-]
,10052.0,1119.5,,298.154,1-ethyl-3-methylimidazolium thiocyanate,"CCN1C=C[N+](=C1)C,C(#N)[S-]",1-ethyl-3-methylimidazolium,thiocyanate,CCN1C=C[N+](=C1)C,C(#N)[S-]
,156.9,1115.6,,298.155,1-ethyl-3-methylimidazolium thiocyanate,"CCN1C=C[N+](=C1)C,C(#N)[S-]",1-ethyl-3-methylimidazolium,thiocyanate,CCN1C=C[N+](=C1)C,C(#N)[S-]
,19991.0,1123.0,,298.16,1-ethyl-3-methylimidazolium thiocyanate,"CCN1C=C[N+](=C1)C,C(#N)[S-]",1-ethyl-3-methylimidazolium,thiocyanate,CCN1C=C[N+](=C1)C,C(#N)[S-]
,144.6,1115.8,,298.178,1-ethyl-3-methylimidazolium thiocyanate,"CCN1C=C[N+](=C1)C,C(#N)[S-]",1-ethyl-3-methylimidazolium,thiocyanate,CCN1C=C[N+](=C1)C,C(#N)[S-]
,1121.0,1115.9,,298.327,1-ethyl-3-methylimidazolium thiocyanate,"CCN1C=C[N+](=C1)C,C(#N)[S-]",1-ethyl-3-methylimidazolium,thiocyanate,CCN1C=C[N+](=C1)C,C(#N)[S-]
,10098.0,1115.4,,304.325,1-ethyl-3-methylimidazolium thiocyanate,"CCN1C=C[N+](=C1)C,C(#N)[S-]",1-ethyl-3-methylimidazolium,thiocyanate,CCN1C=C[N+](=C1)C,C(#N)[S-]
,20369.0,1119.0,,304.966,1-ethyl-3-methylimidazolium thiocyanate,"CCN1C=C[N+](=C1)C,C(#N)[S-]",1-ethyl-3-methylimidazolium,thiocyanate,CCN1C=C[N+](=C1)C,C(#N)[S-]
,29852.0,1122.5,,305.117,1-ethyl-3-methylimidazolium thiocyanate,"CCN1C=C[N+](=C1)C,C(#N)[S-]",1-ethyl-3-methylimidazolium,thiocyanate,CCN1C=C[N+](=C1)C,C(#N)[S-]
,392.3,1111.5,,305.15,1-ethyl-3-methylimidazolium thiocyanate,"CCN1C=C[N+](=C1)C,C(#N)[S-]",1-ethyl-3-methylimidazolium,thiocyanate,CCN1C=C[N+](=C1)C,C(#N)[S-]
,19424.0,1114.8,,311.109,1-ethyl-3-methylimidazolium thiocyanate,"CCN1C=C[N+](=C1)C,C(#N)[S-]",1-ethyl-3-methylimidazolium,thiocyanate,CCN1C=C[N+](=C1)C,C(#N)[S-]
,10111.0,1111.0,,311.111,1-ethyl-3-methylimidazolium thiocyanate,"CCN1C=C[N+](=C1)C,C(#N)[S-]",1-ethyl-3-methylimidazolium,thiocyanate,CCN1C=C[N+](=C1)C,C(#N)[S-]
,30972.0,1118.4,,312.12,1-ethyl-3-methylimidazolium thiocyanate,"CCN1C=C[N+](=C1)C,C(#N)[S-]",1-ethyl-3-methylimidazolium,thiocyanate,CCN1C=C[N+](=C1)C,C(#N)[S-]
,1469.9,1106.8,,312.331,1-ethyl-3-methylimidazolium thiocyanate,"CCN1C=C[N+](=C1)C,C(#N)[S-]",1-ethyl-3-methylimidazolium,thiocyanate,CCN1C=C[N+](=C1)C,C(#N)[S-]
,40305.0,1121.9,,312.421,1-ethyl-3-methylimidazolium thiocyanate,"CCN1C=C[N+](=C1)C,C(#N)[S-]",1-ethyl-3-methylimidazolium,thiocyanate,CCN1C=C[N+](=C1)C,C(#N)[S-]
,19821.0,1110.4,,317.832,1-ethyl-3-methylimidazolium thiocyanate,"CCN1C=C[N+](=C1)C,C(#N)[S-]",1-ethyl-3-methylimidazolium,thiocyanate,CCN1C=C[N+](=C1)C,C(#N)[S-]
,29946.0,1114.2,,318.262,1-ethyl-3-methylimidazolium thiocyanate,"CCN1C=C[N+](=C1)C,C(#N)[S-]",1-ethyl-3-methylimidazolium,thiocyanate,CCN1C=C[N+](=C1)C,C(#N)[S-]
,10033.0,1106.3,,318.341,1-ethyl-3-methylimidazolium thiocyanate,"CCN1C=C[N+](=C1)C,C(#N)[S-]",1-ethyl-3-methylimidazolium,thiocyanate,CCN1C=C[N+](=C1)C,C(#N)[S-]
,39656.0,1117.9,,318.593,1-ethyl-3-methylimidazolium thiocyanate,"CCN1C=C[N+](=C1)C,C(#N)[S-]",1-ethyl-3-methylimidazolium,thiocyanate,CCN1C=C[N+](=C1)C,C(#N)[S-]
,1162.8,1102.7,,318.848,1-ethyl-3-methylimidazolium thiocyanate,"CCN1C=C[N+](=C1)C,C(#N)[S-]",1-ethyl-3-methylimidazolium,thiocyanate,CCN1C=C[N+](=C1)C,C(#N)[S-]
,49974.0,1121.3,,320.072,1-ethyl-3-methylimidazolium thiocyanate,"CCN1C=C[N+](=C1)C,C(#N)[S-]",1-ethyl-3-methylimidazolium,thiocyanate,CCN1C=C[N+](=C1)C,C(#N)[S-]
,29717.0,1109.8,,324.821,1-ethyl-3-methylimidazolium thiocyanate,"CCN1C=C[N+](=C1)C,C(#N)[S-]",1-ethyl-3-methylimidazolium,thiocyanate,CCN1C=C[N+](=C1)C,C(#N)[S-]
,10015.0,1102.2,,325.111,1-ethyl-3-methylimidazolium thiocyanate,"CCN1C=C[N+](=C1)C,C(#N)[S-]",1-ethyl-3-methylimidazolium,thiocyanate,CCN1C=C[N+](=C1)C,C(#N)[S-]
,18882.0,1105.7,,325.125,1-ethyl-3-methylimidazolium thiocyanate,"CCN1C=C[N+](=C1)C,C(#N)[S-]",1-ethyl-3-methylimidazolium,thiocyanate,CCN1C=C[N+](=C1)C,C(#N)[S-]
,40981.0,1113.6,,325.817,1-ethyl-3-methylimidazolium thiocyanate,"CCN1C=C[N+](=C1)C,C(#N)[S-]",1-ethyl-3-methylimidazolium,thiocyanate,CCN1C=C[N+](=C1)C,C(#N)[S-]
,49994.0,1117.2,,326.585,1-ethyl-3-methylimidazolium thiocyanate,"CCN1C=C[N+](=C1)C,C(#N)[S-]",1-ethyl-3-methylimidazolium,thiocyanate,CCN1C=C[N+](=C1)C,C(#N)[S-]
,39738.0,1109.3,,332.089,1-ethyl-3-methylimidazolium thiocyanate,"CCN1C=C[N+](=C1)C,C(#N)[S-]",1-ethyl-3-methylimidazolium,thiocyanate,CCN1C=C[N+](=C1)C,C(#N)[S-]
,50103.0,1113.1,,332.174,1-ethyl-3-methylimidazolium thiocyanate,"CCN1C=C[N+](=C1)C,C(#N)[S-]",1-ethyl-3-methylimidazolium,thiocyanate,CCN1C=C[N+](=C1)C,C(#N)[S-]
,19178.0,1101.6,,332.258,1-ethyl-3-methylimidazolium thiocyanate,"CCN1C=C[N+](=C1)C,C(#N)[S-]",1-ethyl-3-methylimidazolium,thiocyanate,CCN1C=C[N+](=C1)C,C(#N)[S-]
,30521.0,1105.1,,332.912,1-ethyl-3-methylimidazolium thiocyanate,"CCN1C=C[N+](=C1)C,C(#N)[S-]",1-ethyl-3-methylimidazolium,thiocyanate,CCN1C=C[N+](=C1)C,C(#N)[S-]
,49889.0,1108.7,,339.221,1-ethyl-3-methylimidazolium thiocyanate,"CCN1C=C[N+](=C1)C,C(#N)[S-]",1-ethyl-3-methylimidazolium,thiocyanate,CCN1C=C[N+](=C1)C,C(#N)[S-]
,39160.0,1104.6,,339.87,1-ethyl-3-methylimidazolium thiocyanate,"CCN1C=C[N+](=C1)C,C(#N)[S-]",1-ethyl-3-methylimidazolium,thiocyanate,CCN1C=C[N+](=C1)C,C(#N)[S-]
,31075.0,1101.0,,340.56,1-ethyl-3-methylimidazolium thiocyanate,"CCN1C=C[N+](=C1)C,C(#N)[S-]",1-ethyl-3-methylimidazolium,thiocyanate,CCN1C=C[N+](=C1)C,C(#N)[S-]
,39885.0,1100.5,,347.12,1-ethyl-3-methylimidazolium thiocyanate,"CCN1C=C[N+](=C1)C,C(#N)[S-]",1-ethyl-3-methylimidazolium,thiocyanate,CCN1C=C[N+](=C1)C,C(#N)[S-]
,49572.0,1103.9,,348.156,1-ethyl-3-methylimidazolium thiocyanate,"CCN1C=C[N+](=C1)C,C(#N)[S-]",1-ethyl-3-methylimidazolium,thiocyanate,CCN1C=C[N+](=C1)C,C(#N)[S-]
,100.0,1284.7,,293.15,1-ethyl-3-methylimidazolium tetrafluoroborate,"CCN1C=C[N+](=C1)C,[B-](F)(F)(F)F",1-ethyl-3-methylimidazolium,tetrafluoroborate,CCN1C=C[N+](=C1)C,[B-](F)(F)(F)F
,1000.0,1285.1,,293.15,1-ethyl-3-methylimidazolium tetrafluoroborate,"CCN1C=C[N+](=C1)C,[B-](F)(F)(F)F",1-ethyl-3-methylimidazolium,tetrafluoroborate,CCN1C=C[N+](=C1)C,[B-](F)(F)(F)F
,5000.0,1286.8,,293.15,1-ethyl-3-methylimidazolium tetrafluoroborate,"CCN1C=C[N+](=C1)C,[B-](F)(F)(F)F",1-ethyl-3-methylimidazolium,tetrafluoroborate,CCN1C=C[N+](=C1)C,[B-](F)(F)(F)F
,10000.0,1288.9,,293.15,1-ethyl-3-methylimidazolium tetrafluoroborate,"CCN1C=C[N+](=C1)C,[B-](F)(F)(F)F",1-ethyl-3-methylimidazolium,tetrafluoroborate,CCN1C=C[N+](=C1)C,[B-](F)(F)(F)F
,15000.0,1291.0,,293.15,1-ethyl-3-methylimidazolium tetrafluoroborate,"CCN1C=C[N+](=C1)C,[B-](F)(F)(F)F",1-ethyl-3-methylimidazolium,tetrafluoroborate,CCN1C=C[N+](=C1)C,[B-](F)(F)(F)F
,20000.0,1293.1,,293.15,1-ethyl-3-methylimidazolium tetrafluoroborate,"CCN1C=C[N+](=C1)C,[B-](F)(F)(F)F",1-ethyl-3-methylimidazolium,tetrafluoroborate,CCN1C=C[N+](=C1)C,[B-](F)(F)(F)F
