Density (kg/m Experimental),Temperature (K),Pressure (kPa),Salt Name,Prediction for alpha of 1.0,Prediction for alpha of 0.9,Prediction for alpha of 0.8,Prediction for alpha of 0.7,Prediction for alpha of 0.6,Prediction for alpha of 0.5,Prediction for alpha of 0.4,Prediction for alpha of 0.3,Prediction for alpha of 0.2,Prediction for alpha of 0.1
6.99136086284,348.15,101.325,1-ethyl-3-methylimidazolium thiocyanate,7.06006911473,7.05728588224,7.05652040834,7.05585881056,7.05388481712,7.05210403322,7.05032324932,7.04854220939,7.04143593863,7.03326016733
7.0855666803,363.15,101.325,1-ethyl-3-methylimidazolium ethyl sulfate,7.10204812129,7.1011029161,7.10343908906,7.10594419046,7.10570196379,7.10437944739,7.10305693098,7.10173406975,7.09852543592,7.09474226994
7.14991683613,313.2,10000.0,1-ethyl-3-methylimidazolium tetrafluoroborate,7.06093915475,7.06294275176,7.06998770521,7.07729219245,7.08378580368,7.08615211167,7.08851841967,7.09088440845,7.10232510886,7.12115979664
7.12159972735,300.65,10000.0,1-ethyl-3-methylimidazolium ethyl sulfate,7.10547693853,7.10445528877,7.10667771999,7.10906715958,7.11287264661,7.11726915462,7.12166566264,7.12606179426,7.12785606034,7.12837417389
7.11558212618,312.47,101.325,1-ethyl-3-methylimidazolium ethyl sulfate,7.10204812129,7.1011029161,7.10343908906,7.10594419046,7.10886839404,7.11194456732,7.1150207406,7.11809654478,7.11886395911,7.11861574397
6.9484172607,393.15,1000.0,1-methyl-3-octylimidazolium tetrafluoroborate,7.05778374952,7.05985704272,7.05380047616,7.04732537674,7.03543002371,7.01961088077,7.00379173783,6.98797385737,6.9768195208,6.96920498079
7.11834030105,303.15,1000.0,1-octyl-3-methylimidazolium hexafluorophosphate,7.14004500678,7.14045050595,7.13663819416,7.13260874548,7.13061991307,7.12983897528,7.1290580375,7.12827759925,7.12634247489,7.12322538993
7.20437231549,333.15,4000.0,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,7.12121506565,7.12142891383,7.12570367333,7.13018749237,7.13352682646,7.13574837546,7.13796992446,7.14019106864,7.14834129749,7.15811495713
6.988413182,318.27,55010.0,trihexyl(tetradecyl)phosphonium bis[(trifluoromethyl)sulfonyl]imide,6.97009939461,6.97340826321,6.97905894089,6.98483017712,6.99004502747,6.99461397507,6.99918292267,7.00375121064,7.0102066194,7.01867439566
7.33132222245,333.19,15000.0,1-hexyl-3-methylimidazolium tris(pentafluoroethyl)trifluorophosphate,7.36426571385,7.36344369959,7.35736439893,7.3510144482,7.34585603596,7.34064679929,7.33543756261,7.33022916482,7.32229837975,7.31190030419
7.12044437239,413.0,150000.0,1-octyl-3-methylimidazolium hexafluorophosphate,7.19165734576,7.19091216146,7.18538775002,7.17961729945,7.17291440394,7.16703122505,7.16114804617,7.15526539496,7.14621021101,7.13455617321
7.10906213569,452.6,100000.0,1-ethyl-3-methylimidazolium tetrafluoroborate,7.09211439306,7.09342294636,7.09943374566,7.10568662102,7.10476887528,7.09771323844,7.0906576016,7.08360169752,7.08501081118,7.09359384657
7.00687636985,298.1,101.325,1-methyl-3-octylimidazolium tetrafluoroborate,7.0574724561,7.05955268951,7.05350644926,7.04704185048,7.04107215326,7.03347599216,7.02587983107,7.01828488708,7.0145785665,7.01359907975
7.11175678477,393.15,119972.0,1-ethyl-3-methylimidazolium ethyl sulfate,7.14357030861,7.14169937722,7.142658164,7.14376262734,7.14337510258,7.14301434476,7.14265358693,7.14229247896,7.13793545759,7.13135594521
6.96063231858,333.15,20000.0,trihexyl(tetradecyl)phosphonium bis[(trifluoromethyl)sulfonyl]imide,6.9579722269,6.96155146751,6.96760443116,6.9737847444,6.97756490881,6.97980099594,6.98203708307,6.98427252345,6.98920853102,6.99684398629
7.11725416378,305.66,101.325,1-ethyl-3-methylimidazolium ethyl sulfate,7.10204812129,7.1011029161,7.10343908906,7.10594419046,7.1092938753,7.11296111165,7.11662834801,7.12029521201,7.121596898,7.12182368316
7.11890721744,323.15,35000.0,1-ethyl-3-methylimidazolium ethyl sulfate,7.11413672695,7.11292200949,7.11485717567,7.11695450085,7.11971482409,7.12290210707,7.12608939006,7.12927630334,7.12955671559,7.12835865459
7.11161814676,325.65,20000.0,1-ethyl-3-methylimidazolium ethyl sulfate,7.1089408539,7.10784197705,7.10994950227,7.11222209608,7.11460985533,7.11713397888,7.11965810243,7.12218185992,7.12211532064,7.12083095779
7.22783677548,308.24,101.325,1-hexyl-3-methylimidazolium iodide,7.04998044622,7.0595676265,7.0701398847,7.08076285563,7.0880249016,7.08434789242,7.08067088324,7.0769945201,7.04824530646,7.03277690806
7.02553831464,333.15,101.325,1-hexyl-3-methylimidazolium tetrafluoroborate,7.05749774268,7.05957784804,7.05793056077,7.05609138382,7.05235048812,7.04536963913,7.03838879013,7.03140866137,7.03036001694,7.03390672556
7.09024348856,373.15,20000.0,1-ethyl-3-methylimidazolium ethyl sulfate,7.1089408539,7.10784197705,7.10994950227,7.11222209608,7.11164210795,7.11004354484,7.10844498173,7.10684607531,7.10305297156,7.09845546417
7.09041011357,413.18,79893.0,1-ethyl-3-methylimidazolium ethyl sulfate,7.12968728221,7.12812586922,7.12954518783,7.13111795731,7.12890086277,7.12560948073,7.12231809869,7.11902638267,7.11269495613,7.10495367134
7.19503727141,308.15,101.0,1-hexyl-3-methylimidazolium iodide,7.04998033364,7.05956751644,7.07013977837,7.0807627531,7.08803041748,7.08436121004,7.0806920026,7.07702344115,7.04828128511,7.03281916615
7.29097477814,352.32,5000.0,1-ethyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,7.21964520108,7.2219889165,7.22997402979,7.23824956757,7.2438996029,7.24804978185,7.2521999608,7.25634955314,7.26349900837,7.27347148042
7.06518628693,398.15,20000.0,1-ethyl-3-methylimidazolium 4-methylbenzenesulfonate,7.20138888527,7.19016215537,7.17598441284,7.16165474938,7.1474299797,7.14483797197,7.14224596424,7.13965356264,7.12418763826,7.09328387015
6.91470110082,288.15,101.325,1-methyl-3-octylimidazolium tricyanomethanide,7.1208606276,7.11188347765,7.08796581631,7.06327900333,7.04443713945,7.03778450158,7.0311318637,7.02448043415,6.99931823928,6.95604940362
7.02206562516,341.606,9779.8,1-hexyl-3-methylimidazolium tetrafluoroborate,7.06085028451,7.06285564583,7.06109714707,7.05914488123,7.05501527071,7.04758838354,7.04016149636,7.03273533189,7.03112059214,7.03402066303
7.2141437899,313.15,101.325,1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,7.21793574669,7.22031735692,7.21955277649,7.2186262272,7.21780762995,7.21789060323,7.21797357651,7.21805697349,7.2174055559,7.21618433504
7.35391437342,313.16,89994.0,1-ethyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,7.24908640335,7.25077373494,7.25778221603,7.26506463493,7.27438733546,7.2844644959,7.29454165634,7.30461819746,7.3156944777,7.32789932409
7.23475421381,392.7,140000.0,1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,7.26639546371,7.26769667735,7.26532457697,7.26276337091,7.25899253939,7.25633239221,7.25367224503,7.25101253669,7.24552670666,7.23793540989
7.09870616247,338.15,100.0,1-ethyl-3-methylimidazolium ethyl sulfate,7.10204766232,7.10110246736,7.10343865554,7.10594377243,7.10726349895,7.10811077822,7.10895805749,7.10980497995,7.10855768252,7.10651828461
7.15070145759,308.15,101.325,1-ethyl-3-methylimidazolium tetrafluoroborate,7.05751033751,7.05959037909,7.06674907427,7.07416922333,7.08083557002,7.083345748,7.08585592598,7.08836578395,7.1001031514,7.11934819993
7.01211529431,293.15,101.325,1-methyl-3-octylimidazolium tetrafluoroborate,7.0574724561,7.05955268951,7.05350644926,7.04704185048,7.04138142378,7.03421489003,7.02704835628,7.01988303727,7.01656506393,7.01593084171
7.0477780569,348.15,10000.0,trihexyl(tetradecyl)phosphonium tris(pentafluoroethyl)trifluorophosphate,7.09567750377,7.09624540508,7.09726974925,7.09831759153,7.09771368484,7.09435438814,7.09099509143,7.08763556482,7.08543727088,7.08439360886
7.22722667392,293.15,101.325,1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,7.21793574669,7.22031735692,7.21955277649,7.2186262272,7.2190572078,7.22087604914,7.22269489049,7.22451414596,7.22543180815,7.22560559551
7.26059286969,283.15,60350.0,1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,7.23880537781,7.24072170513,7.23926483117,7.23763430163,7.23955912521,7.24403800117,7.24851687713,7.25299615254,7.25530412111,7.25582165577
7.15978944819,308.15,101.325,1-hexyl-3-methylimidazolium hexafluorophosphate,7.13975899995,7.14017131127,7.14124303087,7.14234869743,7.14493006069,7.14774054251,7.15055102433,7.15336143914,7.15701607736,7.16127878785
7.11801620447,298.15,101.325,1-ethyl-3-methylimidazolium methanesulfonate,7.08782337538,7.08519279568,7.08475524951,7.08443060278,7.08601067415,7.08954817189,7.09308566963,7.09662283332,7.10083217557,7.10239062784
6.96517476985,308.15,540.0,trihexyl(tetradecyl)phosphonium bis[(trifluoromethyl)sulfonyl]imide,6.9512314476,6.9549609721,6.96123754285,6.96764523796,6.97270667486,6.97653375816,6.98036084146,6.98418726923,6.99088896719,7.0003824443
6.79570577517,303.15,15000.0,trihexyl(tetradecyl)phosphonium chloride,6.78683494016,6.78392472827,6.77897675922,6.7739238845,6.76987198577,6.76777245797,6.76567293017,6.76357310896,6.76087172133,6.75641160257
7.28879107317,353.15,101.325,1-ethyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,7.21794834151,7.22032988797,7.22837128999,7.23670406671,7.24223158386,7.24616401289,7.25009644193,7.25402828555,7.26106337055,7.27100671288
7.15070145759,333.15,20000.0,1-hexyl-3-methylimidazolium hexafluorophosphate,7.14665173256,7.14691037223,7.14775344408,7.14862660305,7.14993302147,7.15116555553,7.15239808959,7.15363056535,7.15552392382,7.15792603673
7.1028285197,323.15,100.7,1-octyl-3-methylimidazolium hexafluorophosphate,7.13973349688,7.14014594107,7.13634396278,7.13232502204,7.12907363987,7.12653008429,7.1239865287,7.12144348238,7.11793023629,7.11342342344
7.04324724842,298.15,101.0,1-hexyl-3-methylimidazolium tetrafluoroborate,7.0574976301,7.05957773797,7.05793045444,7.05609128128,7.05453714213,7.05059405258,7.04665096303,7.04270857697,7.04440581888,7.0503937938
7.35135076245,298.2,59613.0,1-ethyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,7.23856268207,7.24048463725,7.24784221431,7.25547962232,7.26529877783,7.27577068286,7.28624258788,7.2967138714,7.30865835947,7.32208505745
7.28000825288,432.6,170000.0,1-ethyl-3-methylimidazolium hexafluorophosphate,7.1986230579,7.19772322762,7.20564869166,7.21402849019,7.22013032051,7.22451420182,7.22889808313,7.23328090086,7.23970483781,7.24824411019
6.91651678465,298.15,101.325,1-methyl-3-octylimidazolium chloride,7.04850513105,7.0443588033,7.02813688418,7.01129330222,6.997358894,6.98829565572,6.97923241745,6.97017047624,6.95534763733,6.93398428093
7.13489085157,293.15,35000.0,1-ethyl-3-methylimidazolium ethyl sulfate,7.11413672695,7.11292200949,7.11485717567,7.11695450085,7.12158919085,7.12738027594,7.13317136103,7.13896206204,7.14159609395,7.1424905453
6.9584483933,472.5,30000.0,1-hexyl-3-methylimidazolium tetrafluoroborate,7.06785439066,7.06970359729,7.06771275626,7.06552422594,7.05350816861,7.0353219968,7.01713582499,6.99895043524,6.98726984179,6.98092127718
7.13321614325,303.149,29540.0,1-hexyl-3-methylimidazolium trifluoromethanesulfonate,7.13004931068,7.13006598467,7.12524129175,7.12016736069,7.11690425443,7.11516818932,7.11343212421,7.111696664,7.11163271913,7.10939442026
6.97185620439,333.15,40000.0,trihexyl(tetradecyl)phosphonium bis[(trifluoromethyl)sulfonyl]imide,6.96490005764,6.96832484408,6.9741479957,6.98009461742,6.98416327085,6.98699425922,6.98982524759,6.99265558593,6.99779268224,7.00531070527
7.03085747612,308.15,101.325,1-hexyl-3-methylimidazolium ethyl sulfate,7.10203552646,7.10109038504,7.09462057556,7.08786635095,7.08221519327,7.07834512216,7.07447505105,7.07060563704,7.06088731045,7.04698583746
7.19361068409,343.15,101.325,1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,7.21793574669,7.22031735692,7.21955277649,7.2186262272,7.21593326319,7.21341243437,7.21089160554,7.20837121479,7.20536617753,7.20205244433
7.0561752841,343.1,20000.0,trihexyl(tetradecyl)phosphonium tris(pentafluoroethyl)trifluorophosphate,7.09914141914,7.09963209336,7.10054153152,7.10147252804,7.10132838427,7.09870484487,7.09608130547,7.09345753211,7.09175597518,7.09100583662
7.10175834055,333.15,250.0,1-ethyl-3-methylimidazolium ethyl sulfate,7.10209962105,7.10115326768,7.10348773228,7.10599109648,7.10762538113,7.10891108917,7.11019679722,7.11148214604,7.11062862672,7.10893710012
6.97994569952,338.15,101.0,1-ethyl-3-methylimidazolium acetate,7.06035898338,7.05720677154,7.05584041877,7.05456600371,7.05275174484,7.05177988829,7.05080803174,7.0498359176,7.04393214638,7.03553074271
7.1032398223,333.15,5000.0,1-ethyl-3-methylimidazolium ethyl sulfate,7.10374498085,7.10276194462,7.10504182886,7.10748969132,7.10919249211,7.1106194892,7.11204648629,7.11347312338,7.11266736263,7.11094794588
7.13886699995,298.15,101.325,1-isobutyl-3-methylimidazolium bromide,7.04924556942,7.0517744915,7.05523914759,7.05875197614,7.06211951364,7.06163956937,7.06115962511,7.06067988111,7.04766308199,7.04006567414
7.27655640272,391.28,30000.0,1-ethyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,7.22830498949,7.23045563722,7.23815348547,7.24613690884,7.2497133778,7.25122571231,7.25273804683,7.25424980927,7.25859405802,7.26570226375
7.20472904959,328.18,101.325,1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,7.21793574669,7.22031735692,7.21955277649,7.2186262272,7.2168685722,7.21564704063,7.21442550905,7.21320440838,7.21137382734,7.2091042578
7.24878852693,333.15,99700.0,1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,7.25243588478,7.25404832354,7.25213929441,7.25004897679,7.24941745791,7.2507271319,7.25203680589,7.25334689681,7.25212780802,7.24892677419
7.03781816328,306.15,101.325,1-hexyl-3-methylimidazolium tetrafluoroborate,7.05749774268,7.05957784804,7.05793056077,7.05609138382,7.05403741821,7.04939999111,7.044762564,7.04012584421,7.04119545747,7.0466254272
7.00342902905,303.2,101.325,1-ethyl-3-methylimidazolium dicyanamide,7.07882841807,7.07384362308,7.06953550582,7.06526222457,7.06346014372,7.06580425196,7.06814836021,7.07049217876,7.06528630983,7.05336189643
6.80815591376,323.14,59990.0,trihexyl(tetradecyl)phosphonium chloride,6.8024190954,6.79916143889,6.79369650766,6.78811794385,6.78346604812,6.78096975053,6.77847345294,6.77597686413,6.77215953038,6.76604093709
7.20641438277,323.15,100.0,1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,7.21793528772,7.22031690819,7.21955234298,7.21862580917,7.21718240389,7.21639740372,7.21561240355,7.21482783188,7.21339186108,7.21147314389
7.3288312346,293.15,101.325,1-ethyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,7.21794834151,7.22032988797,7.22837128999,7.23670406671,7.24598031739,7.25512035062,7.26426038386,7.27339980295,7.28514212729,7.29927049429
7.1115121165,452.5,70000.0,1-hexyl-3-methylimidazolium hexafluorophosphate,7.1639713094,7.16384381368,7.16411235544,7.16440128559,7.15897207079,7.15133306526,7.14369405974,7.13605504485,7.12908764158,7.12287146232
7.14755927119,372.8,180000.0,1-octyl-3-methylimidazolium hexafluorophosphate,7.20204909187,7.20107222633,7.19520309683,7.18908210897,7.18532359846,7.18382186625,7.18232013404,7.18081890534,7.17521920485,7.16619298524
7.24494154634,278.15,101.0,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,7.11986448505,7.12010844407,7.12442800542,7.12895738263,7.13567681485,7.14255602504,7.14943523523,7.1563140149,7.16874001089,7.18237283656
7.22577255123,294.95,101.325,1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,7.21793574669,7.22031735692,7.21955277649,7.2186262272,7.21894474579,7.22060735901,7.22226997223,7.22393300044,7.22470944544,7.22475768207
7.22497188154,323.15,30010.0,1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,7.22829585858,7.23044649286,7.22933824376,7.22806222426,7.22705025432,7.22715492896,7.2272596036,7.22736470182,7.22622945922,7.22413512213
7.23468210276,353.15,89970.0,1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,7.24906549513,7.25075307584,7.24895585026,7.24697922356,7.24495777694,7.2442421634,7.24352654987,7.24281136444,7.23992536621,7.23538645493
7.01879563377,283.15,6000.0,1-methyl-3-octylimidazolium tetrafluoroborate,7.0595157072,7.06155038686,7.05543636729,7.04890284499,7.04395229236,7.0378291491,7.03170600584,7.02558407156,7.02310994596,7.02313859313
7.22911387779,298.15,10000.0,1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,7.22136456393,7.22366972959,7.22279140743,7.22174919631,7.2220105654,7.22368987643,7.22536918746,7.22704891339,7.22767383124,7.22744074537
7.20072335586,333.15,101.325,1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,7.21793574669,7.22031735692,7.21955277649,7.2186262272,7.21655805211,7.21490515732,7.21325226253,7.21159980103,7.20937930365,7.20676307457
6.79369032269,334.11,45010.0,trihexyl(tetradecyl)phosphonium acetate,6.80904623368,6.80689856855,6.80325639373,6.79953728014,6.79533926563,6.79202977813,6.78872029062,6.78541048772,6.77640697814,6.76443761994
7.35596054077,283.19,49993.0,1-ethyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,7.23523039549,7.23722664312,7.24469475977,7.2524445734,7.26306277387,7.27455130037,7.28603982688,7.29752772628,7.31055308505,7.3250832216
7.12566917948,288.15,101.325,1-ethyl-3-methylimidazolium ethyl sulfate,7.10204812129,7.1011029161,7.10343908906,7.10594419046,7.1103878807,7.11557486955,7.1207618584,7.1259484665,7.12862388184,7.13007199671
7.30874371506,323.15,101.325,1-ethyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,7.21794834151,7.22032988797,7.22837128999,7.23670406671,7.24410595062,7.25064218176,7.2571784129,7.26371404425,7.27310274892,7.28513860358
7.0656133636,323.14,15000.0,trihexyl(tetradecyl)phosphonium tris(pentafluoroethyl)trifluorophosphate,7.09740946145,7.09793874922,7.09890564038,7.09989505979,7.10092587245,7.09988600407,7.09884613569,7.09780602461,7.09762013711,7.09829157483
7.11558212618,308.15,101.325,1-ethyl-3-methylimidazolium ethyl sulfate,7.10204812129,7.1011029161,7.10343908906,7.10594419046,7.10913830286,7.11258942364,7.11604054442,7.11949129403,7.12059762959,7.12065073624
7.13727843726,343.15,101.325,1-hexyl-3-methylimidazolium hexafluorophosphate,7.13975899995,7.14017131127,7.14124303087,7.14234869743,7.14274329947,7.14251601217,7.14228872487,7.14206138732,7.14297013593,7.14479158202
7.00370162003,318.15,101.325,1-methyl-3-octylimidazolium tetrafluoroborate,7.0574724561,7.05955268951,7.05350644926,7.04704185048,7.03981945147,7.03048308264,7.02114671381,7.01181157169,7.00653224862,7.00415426612
7.14053227926,345.064,10024.0,1-hexyl-3-methylimidazolium hexafluorophosphate,7.14319613059,7.143531812,7.14448951409,7.14547923839,7.14589738497,7.14579912568,7.14570086639,7.14560255614,7.14646091073,7.14809059243
7.14298549143,333.15,101.325,1-hexyl-3-methylimidazolium hexafluorophosphate,7.13975899995,7.14017131127,7.14124303087,7.14234869743,7.14336808839,7.14400873512,7.14464938186,7.14528997356,7.14698326206,7.14950221226
7.1078348907,322.15,101.325,1-ethyl-3-methylimidazolium ethyl sulfate,7.10204812129,7.1011029161,7.10343908906,7.10594419046,7.10826359837,7.1104996115,7.11273562464,7.11497127331,7.11497925302,7.1140558539
